0.6401652039235932, 1.09
0.7701863354037266, 0.76
0.8901651112706389, 0.6
1.0197368421052633, 0.48
1.1397058823529411, 0.36
1.2601626016260163, 0.32
1.390134529147982, 0.3
1.5101692851053463, 0.26
1.6402116402116402, 0.24
1.7601135557132719, 0.21
1.8802122820318423, 0.22
2.0103761348897535, 0.3
2.130218175571208, 0.7
2.2602989427633977, 1.02
2.3804952966020347, 1.18
2.500504133897963, 1.22
2.6304624522698346, 1.25
2.750055444666223, 1.24
2.8803716608594656, 1.25
3.000241954996371, 1.28
3.1202818319073984, 1.32
3.250327653997379, 1.33
3.37048110899701, 1.36
3.5008469791078487, 1.37
3.620437956204379, 1.36
3.740573152337858, 1.34
3.870162297128589, 1.38
3.9909880914065017, 1.38
4.120970422067132, 1.4
4.240766073871409, 1.42
4.360056258790436, 1.45
4.491126403477001, 1.46
4.611379695053924, 1.45
4.740061162079511, 1.41
4.860838886711094, 1.41
4.979919678714859, 1.37
5.111294311624072, 1.34
5.2298608182201605, 1.28
5.361003026372676, 1.23
5.4818744473916885, 1.18
5.600722673893405, 1.13
5.730129390018484, 1.08
5.85181689476168, 1.04
5.981669078630005, 1.01
6.099360550909985, 0.99
6.221776216758655, 0.98
6.349206349206349, 0.97
6.471816283924843, 0.95
6.5992549228312924, 0.94
