1.5, 0.1
1.51, 0.0981994620819342
1.52, 0.09804405125587644
1.53, 0.0994778872263264
1.54, 0.10244508969778376
1.55, 0.10688977837474817
1.56, 0.11275607296171931
1.57, 0.11998809316319681
1.58, 0.1285299586836804
1.59, 0.13832578922766967
1.6, 0.14931970449966428
1.61, 0.161455824204164
1.62, 0.17467826804566836
1.63, 0.1889311557286768
1.6400000000000001, 0.20415860695768992
1.65, 0.22030474143720602
1.66, 0.23731367887172583
1.67, 0.2551295389657487
1.68, 0.27369644142377425
1.69, 0.2929585059503021
1.7, 0.312859852249832
1.71, 0.3333446000268635
1.72, 0.3543568689858965
1.73, 0.37584077883143047
1.74, 0.3977404492679651
1.75, 0.42000000000000004
1.76, 0.44256355073203496
1.77, 0.46537522116856955
1.78, 0.48837913101410346
1.79, 0.5115193999731363
1.8, 0.534740147750168
1.81, 0.5579854940496979
1.82, 0.5811995585762258
1.83, 0.6043264610342512
1.84, 0.6273103211282741
1.85, 0.6500952585627939
1.8599999999999999, 0.6726253930423101
1.87, 0.6948448442713232
1.88, 0.7166977319543314
1.8900000000000001, 0.7381281757958364
1.9, 0.7590802955003355
1.9100000000000001, 0.7794982107723307
1.92, 0.7993260413163195
1.93, 0.8185079068368031
1.94, 0.8369879270382806
1.95, 0.8547102216252516
1.96, 0.8716189103022162
1.97, 0.8876581127736735
1.98, 0.9027719487441235
1.99, 0.9169045379180658
2.0, 0.9299999999999999
2.01, 0.9420131278561298
2.02, 0.9529414069994777
2.0300000000000002, 0.9627929961047685
2.04, 0.9715760538467277
2.05, 0.9792987389000819
2.06, 0.9859692099395568
2.0700000000000003, 0.9915956256398776
2.08, 0.9961861446757705
2.09, 0.9997489257219608
2.1, 1.002292127453175
2.11, 1.0038239085441383
2.12, 1.0043524276695768
2.13, 1.003885843504216
2.14, 1.0024323147227816
2.15, 1.0
2.16, 0.9965934194761584
2.17, 0.9922025391537945
2.18, 0.9868136865010071
2.19, 0.9804131889858965
2.2, 0.9729873740765613
2.21, 0.9645225692411015
2.2199999999999998, 0.9550051019476162
2.23, 0.9444212996642041
2.24, 0.9327574898589657
2.25, 0.9200000000000002
2.26, 0.9061488775822701
2.27, 0.8912590502081934
2.2800000000000002, 0.8753991655070513
2.29, 0.8586378711081263
2.3, 0.8410438146406989
2.31, 0.8226856437340497
2.3200000000000003, 0.803632006017461
2.33, 0.7839515491202148
2.34, 0.763712920671592
2.35, 0.742984768300873
2.36, 0.7218357396373408
2.37, 0.7003344823102754
2.38, 0.6785496439489594
2.39, 0.6565498721826727
2.4, 0.6344038146406986
2.41, 0.6121801189523166
2.42, 0.58994743274681
2.43, 0.5677744036534582
2.44, 0.5457296793015448
2.45, 0.5238819073203488
2.46, 0.5022997353391538
2.4699999999999998, 0.48105181098724026
2.48, 0.46020678189388853
2.49, 0.439833295688381
2.5, 0.41999999999999993
2.51, 0.4007627089321696
2.52, 0.38212590248488904
2.5300000000000002, 0.36408122713230295
2.54, 0.34662032934855597
2.55, 0.32973485560779064
2.56, 0.3134164523841502
2.5700000000000003, 0.2976567661517792
2.58, 0.28244744338482186
2.59, 0.2677801305574212
2.6, 0.25364647414372044
2.6100000000000003, 0.24003812061786384
2.62, 0.2269467164539958
2.63, 0.21436390812625933
2.64, 0.20228134210879764
2.6500000000000004, 0.1906906648757551
2.66, 0.1795835229012758
2.67, 0.1689515626595031
2.6799999999999997, 0.1587864306245805
2.69, 0.14907977327065144
2.7, 0.1398232370718601
2.71, 0.13100846850235057
2.7199999999999998, 0.12262711403626614
2.73, 0.1146708201477502
2.74, 0.10713123331094679
2.75, 0.1
2.76, 0.09326876668905319
2.77, 0.08692917985224984
2.7800000000000002, 0.08097288596373393
2.79, 0.07539153149764945
2.8, 0.0701767629281398
2.81, 0.06532022672934856
2.8200000000000003, 0.060813569375419665
2.83, 0.05664843734049699
2.84, 0.05281647709872407
2.85, 0.04930933512424448
2.8600000000000003, 0.046118657891202106
2.87, 0.04323609187374079
2.88, 0.040653283546004115
2.89, 0.03836187938213569
2.9000000000000004, 0.03635352585627937
2.91, 0.034619869442578936
2.92, 0.03315255661517803
2.9299999999999997, 0.031943233848220356
2.94, 0.030983547615849615
2.95, 0.030265144392209564
2.96, 0.029779670651443955
2.9699999999999998, 0.029518772867696472
2.98, 0.029474097515110834
2.99, 0.029637291067830775
3.0, 0.03
